"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","1999","116","977421","11.87"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2000","123","989382","12.43"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2001","135","998028","13.53"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2002","125","996885","12.54"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2003","134","989314","13.54"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2004","111","980971","11.32"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2005","145","962577","15.06"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2006","105","938217","11.19"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2007","117","914035","12.8"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2008","125","893262","13.99"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2009","116","875346","13.25"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2010","98","870136","11.26"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2011","101","873341","11.56"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2012","116","870084","13.33"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2013","111","859217","12.92"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2014","104","842981","12.34"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2015","123","821598","14.97"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2016","113","797501","14.17"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","2017","130","787212","16.51"
"Both Sexes","All Races","Illinois","Both","40-44 yrs","1999","2017","Suicide Injury","","2248","17237508","13.04"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","1999","81","479433","16.89"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2000","97","483740","20.05"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2001","75","487812","15.37"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2002","86","486210","17.69"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2003","84","482626","17.4"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2004","98","481650","20.35"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2005","81","475312","17.04"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2006","90","463686","19.41"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2007","84","451997","18.58"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2008","84","439878","19.1"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2009","97","428116","22.66"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2010","66","423829","15.57"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2011","93","428277","21.71"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2012","86","427596","20.11"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2013","87","425287","20.46"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2014","94","419509","22.41"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2015","87","410843","21.18"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2016","95","398454","23.84"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","2017","93","395141","23.54"
"Both Sexes","All Races","Indiana","Both","40-44 yrs","1999","2017","Suicide Injury","","1658","8489396","19.53"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","1999","30","226687","13.23"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2000","29","227559","12.74"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2001","28","228482","12.25"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2002","33","226710","14.56"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2003","46","224153","20.52"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2004","35","222216","15.75"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2005","35","216699","16.15"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2006","27","209189","12.91"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2007","38","201867","18.82"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2008","50","194490","25.71"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2009","28","189453","14.78"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2010","34","187460","18.14"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2011","52","187577","27.72"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2012","37","186125","19.88"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2013","54","183540","29.42"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2014","33","179929","18.34"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2015","30","177086","16.94"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2016","32","173493","18.44"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","2017","35","174241","20.09"
"Both Sexes","All Races","Iowa","Both","40-44 yrs","1999","2017","Suicide Injury","","686","3816956","17.97"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","1999","36","212236","16.96"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2000","36","213305","16.88"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2001","35","214009","16.35"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2002","36","212385","16.95"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2003","38","210436","18.06"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2004","48","208227","23.05"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2005","46","202696","22.69"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2006","45","194812","23.1"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2007","46","187085","24.59"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2008","37","179723","20.59"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2009","41","175183","23.4"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2010","28","174286","16.07"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2011","41","174654","23.47"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2012","37","174576","21.19"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2013","38","173081","21.96"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2014","43","170105","25.28"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2015","39","166927","23.36"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2016","45","164034","27.43"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","2017","35","164290","21.3"
"Both Sexes","All Races","Kansas","Both","40-44 yrs","1999","2017","Suicide Injury","","750","3572050","21"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","1999","59","318015","18.55"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2000","64","321517","19.91"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2001","53","323852","16.37"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2002","58","323048","17.95"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2003","69","321802","21.44"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2004","70","322232","21.72"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2005","72","319475","22.54"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2006","71","314527","22.57"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2007","80","307953","25.98"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2008","71","300901","23.6"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2009","56","294397","19.02"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2010","66","291248","22.66"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2011","64","294199","21.75"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2012","60","294188","20.4"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2013","57","291385","19.56"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2014","71","285895","24.83"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2015","69","279996","24.64"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2016","59","271255","21.75"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","2017","76","268165","28.34"
"Both Sexes","All Races","Kentucky","Both","40-44 yrs","1999","2017","Suicide Injury","","1245","5744050","21.67"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","1999","37","347893","10.64"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2000","48","349130","13.75"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2001","64","349800","18.3"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2002","60","347575","17.26"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2003","60","345547","17.36"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2004","58","343836","16.87"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2005","42","337146","12.46"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2006","46","310162","14.83"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2007","51","303577","16.8"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2008","52","296066","17.56"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2009","46","290216","15.85"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2010","48","288125","16.66"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2011","48","288372","16.65"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2012","57","287082","19.85"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2013","38","283496","13.4"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2014","51","278819","18.29"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2015","67","273791","24.47"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2016","43","268922","15.99"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","2017","50","268429","18.63"
"Both Sexes","All Races","Louisiana","Both","40-44 yrs","1999","2017","Suicide Injury","","966","5857984","16.49"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","1999","17","108096","15.73"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2000","18","109067","16.5"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2001","13","110384","11.78"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2002","16","110375","14.5"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2003","13","109810","11.84"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2004","12","109033","11.01"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2005","19","107191","17.73"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2006","19","104183","18.24"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2007","20","100747","19.85"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2008","17","97312","17.47"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2009","23","93350","24.64"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2010","18","91471","19.68"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2011","22","90013","24.44"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2012","17","88167","19.28"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2013","24","85701","28"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2014","15","82962","18.08"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2015","19","79632","23.86"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2016","20","76107","26.28"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","2017","16","74434","21.5"
"Both Sexes","All Races","Maine","Both","40-44 yrs","1999","2017","Suicide Injury","","338","1828035","18.49"
